date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-04-05,31,23,0.0,12.6,6,6,87,03:53 PM,03:52 AM,05:41 AM,06:03 PM,22,29,29,26,10,34,83,0.1,1012,31,7,255,7
2020-04-06,32,23,0.0,9.2,6,6,94,04:54 PM,04:39 AM,05:41 AM,06:03 PM,23,29,29,26,10,53,83,0.2,1013,32,8,253,7
2020-04-07,31,23,0.0,12.6,6,6,100,05:56 PM,05:26 AM,05:40 AM,06:03 PM,23,29,29,26,10,39,82,0.1,1015,31,7,102,7
2020-04-08,32,23,0.0,12.6,7,7,100,06:57 PM,06:13 AM,05:39 AM,06:03 PM,23,30,30,27,11,40,81,0.1,1013,32,8,101,8
2020-04-09,32,23,0.0,12.6,7,7,83,07:59 PM,07:00 AM,05:39 AM,06:03 PM,23,30,30,27,10,26,81,0.0,1012,32,7,97,7
2020-04-10,31,23,0.0,12.7,7,7,76,09:01 PM,07:50 AM,05:38 AM,06:03 PM,22,29,29,26,10,5,78,0.0,1011,31,10,33,7
2020-04-11,32,23,0.0,12.7,7,7,68,10:03 PM,08:41 AM,05:37 AM,06:03 PM,22,30,30,27,12,10,79,0.0,1011,32,9,105,8
2020-04-12,32,24,0.0,12.7,7,7,61,11:03 PM,09:36 AM,05:37 AM,06:04 PM,22,30,30,27,12,5,73,0.0,1011,32,9,57,8
2020-04-13,34,24,0.0,12.7,8,8,53,11:59 PM,10:31 AM,05:36 AM,06:04 PM,20,31,31,28,13,8,63,0.0,1012,34,10,54,8
2020-04-14,33,25,0.0,12.7,6,6,46,No moonrise,11:26 AM,05:35 AM,06:04 PM,23,32,32,28,12,23,74,0.1,1012,33,10,186,8
2020-04-15,33,24,0.0,12.7,7,7,38,12:50 AM,12:20 PM,05:35 AM,06:04 PM,23,30,30,27,12,6,78,0.0,1012,33,10,178,8
2020-04-16,32,23,0.0,11.9,6,6,30,01:37 AM,01:13 PM,05:34 AM,06:04 PM,22,30,30,26,12,37,80,0.2,1014,32,9,260,9
2020-04-17,32,23,0.0,12.7,7,7,23,02:20 AM,02:03 PM,05:33 AM,06:04 PM,22,29,29,27,12,14,78,0.0,1015,32,8,43,9
2020-04-18,31,23,0.0,12.7,7,7,15,03:00 AM,02:51 PM,05:33 AM,06:05 PM,21,29,29,27,13,9,74,0.0,1014,31,10,46,9
2020-04-19,33,23,0.0,12.7,7,7,8,03:37 AM,03:39 PM,05:32 AM,06:05 PM,20,29,29,27,12,7,70,0.0,1012,33,10,48,8
2020-04-20,34,24,0.0,12.7,8,8,0,04:12 AM,04:25 PM,05:31 AM,06:05 PM,20,30,30,28,13,5,63,0.0,1010,34,10,127,8
2020-04-21,33,24,0.0,12.7,7,7,0,04:47 AM,05:11 PM,05:31 AM,06:05 PM,21,31,31,27,11,10,70,0.0,1011,33,10,262,8
2020-04-22,32,24,0.0,12.8,6,6,0,05:22 AM,05:58 PM,05:30 AM,06:05 PM,23,31,31,27,10,34,79,0.1,1012,32,10,104,8
