date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-08,17,6,0.0,11.6,4,4,95,05:54 PM,07:09 AM,07:26 AM,07:03 PM,4,8,11,8,43,29,62,0.0,1019,17,10,201,28
2020-03-09,12,6,0.0,5.9,3,3,100,07:12 PM,07:45 AM,07:25 AM,07:04 PM,8,8,11,8,37,96,85,26.0,1014,12,8,187,24
2020-03-10,10,3,0.0,8.8,3,3,100,08:29 PM,08:17 AM,07:23 AM,07:05 PM,2,3,6,3,18,71,77,0.5,1022,10,8,303,13
2020-03-11,13,3,0.0,11.6,3,3,84,09:46 PM,08:48 AM,07:21 AM,07:07 PM,4,6,8,6,15,35,78,0.0,1016,13,10,261,11
2020-03-12,16,6,0.0,7.4,3,3,76,11:01 PM,09:20 AM,07:20 AM,07:08 PM,7,8,11,8,32,59,85,0.3,1008,16,10,196,22
2020-03-13,8,0,0.0,11.6,2,2,69,No moonrise,09:53 AM,07:18 AM,07:09 PM,-4,0,4,0,25,28,59,0.0,1025,8,10,296,17
2020-03-14,2,-1,1.0,7.4,1,1,62,12:15 AM,10:29 AM,07:16 AM,07:10 PM,-2,-2,2,-2,16,71,78,1.8,1034,2,7,53,11
2020-03-15,3,-3,0.1,7.4,1,1,55,01:26 AM,11:10 AM,07:15 AM,07:11 PM,-2,-3,0,-3,17,66,84,0.1,1036,3,10,77,12
2020-03-16,6,0,0.0,6.0,1,1,47,02:31 AM,11:57 AM,07:13 AM,07:12 PM,0,1,3,1,13,81,83,0.0,1026,6,10,228,9
2020-03-17,9,-0,0.0,11.6,2,2,40,03:31 AM,12:49 PM,07:11 AM,07:13 PM,-2,2,5,2,14,29,64,0.0,1026,9,10,317,9
2020-03-18,8,1,0.0,6.0,2,2,33,04:22 AM,01:46 PM,07:09 AM,07:14 PM,3,3,6,3,19,90,84,1.8,1020,8,7,126,12
2020-03-19,18,5,0.0,7.4,3,3,25,05:06 AM,02:44 PM,07:08 AM,07:16 PM,10,9,11,9,28,91,94,3.3,1010,18,9,163,17
2020-03-20,4,-0,0.0,8.8,1,1,18,05:44 AM,03:45 PM,07:06 AM,07:17 PM,-1,-2,3,-2,32,72,75,1.9,1024,4,10,344,24
2020-03-21,4,-2,0.0,8.8,1,1,11,06:15 AM,04:45 PM,07:04 AM,07:18 PM,-5,-2,1,-2,13,50,65,0.0,1035,4,10,116,9
2020-03-22,4,-2,0.9,7.5,1,1,4,06:43 AM,05:45 PM,07:03 AM,07:19 PM,-3,-4,0,-4,22,70,77,2.1,1028,4,7,138,16
2020-03-23,7,-2,1.3,6.1,1,1,0,07:08 AM,06:44 PM,07:01 AM,07:20 PM,1,1,2,1,9,75,89,1.2,1023,7,7,144,5
2020-03-24,12,-0,0.0,11.6,3,3,0,07:32 AM,07:43 PM,06:59 AM,07:21 PM,1,3,5,3,16,17,78,0.0,1018,12,10,120,11
2020-03-25,16,3,0.0,11.6,3,3,3,07:55 AM,08:41 PM,06:58 AM,07:22 PM,5,7,9,7,23,14,81,0.0,1012,16,10,192,15
2020-03-26,11,7,0.0,7.7,3,3,11,08:18 AM,09:40 PM,06:56 AM,07:23 PM,9,8,10,8,19,64,92,6.3,1009,11,8,69,12
