date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-16,19,16,0.0,7.2,4,4,38,02:19 AM,01:16 PM,07:58 AM,07:10 PM,16,17,17,17,17,72,92,1.2,1017,19,7,272,10
2020-02-17,20,17,0.0,5.8,4,4,30,03:22 AM,02:02 PM,07:57 AM,07:10 PM,18,18,18,18,38,72,94,0.1,1013,20,10,186,20
2020-02-18,20,19,0.0,8.7,4,4,22,04:20 AM,02:52 PM,07:57 AM,07:11 PM,18,19,19,19,30,74,95,0.2,1015,20,9,173,15
2020-02-19,16,14,0.0,5.8,4,4,15,05:16 AM,03:45 PM,07:56 AM,07:12 PM,14,16,16,16,30,96,89,0.6,1021,16,10,52,20
2020-02-20,14,10,0.0,5.8,3,3,7,06:06 AM,04:40 PM,07:55 AM,07:13 PM,11,10,13,10,40,97,86,13.9,1024,14,8,12,30
2020-02-21,11,7,0.0,11.6,3,3,0,06:52 AM,05:36 PM,07:54 AM,07:13 PM,2,5,9,5,36,16,63,0.2,1034,11,10,27,28
2020-02-22,12,6,0.0,11.6,4,4,0,07:32 AM,06:31 PM,07:53 AM,07:14 PM,4,8,10,8,20,9,65,0.0,1029,12,10,102,14
2020-02-23,17,12,0.0,5.8,4,4,0,08:08 AM,07:26 PM,07:52 AM,07:15 PM,13,15,16,15,31,87,82,0.0,1020,17,10,149,19
2020-02-24,20,17,0.0,5.8,4,4,0,08:41 AM,08:19 PM,07:51 AM,07:16 PM,15,18,18,18,38,79,81,8.1,1011,20,10,224,21
2020-02-25,18,16,0.0,11.6,5,5,8,09:13 AM,09:12 PM,07:50 AM,07:16 PM,10,17,17,17,16,59,64,0.0,1013,18,10,77,10
