date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-20,-8,-22,0.0,10.8,2,2,7,07:01 AM,04:01 PM,08:21 AM,07:01 PM,-18,-22,-15,-22,25,1,79,0.0,1042,-8,10,224,13
2020-02-21,-2,-5,0.0,10.8,2,2,0,07:42 AM,05:03 PM,08:19 AM,07:02 PM,-8,-10,-4,-10,38,0,76,0.0,1024,-2,10,248,20
2020-02-22,1,-9,0.0,10.9,2,2,0,08:15 AM,06:06 PM,08:18 AM,07:04 PM,-6,-7,-3,-7,24,9,77,0.0,1016,1,10,224,12
2020-02-23,1,-6,0.0,10.9,2,2,0,08:43 AM,07:09 PM,08:16 AM,07:05 PM,-4,-6,-1,-6,36,1,80,0.0,1015,1,10,301,19
2020-02-24,-2,-8,0.0,5.5,1,1,0,09:08 AM,08:11 PM,08:14 AM,07:06 PM,-7,-8,-5,-8,11,73,91,0.0,1018,-2,9,76,6
2020-02-25,-5,-12,0.1,5.5,1,1,8,09:30 AM,09:13 PM,08:13 AM,07:08 PM,-8,-14,-7,-14,29,97,94,0.3,1029,-5,7,355,20
2020-02-26,-11,-19,0.0,7.0,1,1,15,09:51 AM,10:14 PM,08:11 AM,07:09 PM,-15,-20,-15,-20,16,76,93,0.0,1033,-11,9,347,10
2020-02-27,-9,-16,0.0,7.0,1,1,23,10:12 AM,11:15 PM,08:09 AM,07:11 PM,-13,-15,-13,-15,7,75,94,0.2,1025,-9,5,285,4
2020-02-28,-7,-14,0.3,8.6,1,1,30,10:33 AM,No moonset,08:07 AM,07:12 PM,-11,-13,-11,-13,8,71,94,0.4,1024,-7,8,266,4
2020-02-29,2,-6,0.0,10.1,1,1,38,10:57 AM,12:17 AM,08:06 AM,07:13 PM,-3,-6,-1,-6,26,32,91,0.0,1013,2,8,190,13
2020-03-01,2,-3,0.0,10.1,1,1,44,11:24 AM,01:20 AM,08:04 AM,07:15 PM,-3,-5,-0,-5,32,28,84,0.0,1008,2,10,281,18
2020-03-02,1,-9,0.0,8.6,1,1,51,11:57 AM,02:24 AM,08:02 AM,07:16 PM,-6,-9,-4,-9,32,39,83,0.0,1010,1,10,228,18
2020-03-03,1,-4,0.0,11.2,2,2,58,12:36 PM,03:28 AM,08:00 AM,07:18 PM,-3,-6,-1,-6,33,28,85,0.0,1005,1,10,282,19
