date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-25,6,4,0.0,5.6,2,2,8,09:00 AM,08:50 PM,07:40 AM,06:50 PM,4,3,6,3,18,100,91,12.0,1009,6,8,348,13
2020-02-26,0,-1,2.6,5.6,1,1,15,09:25 AM,09:47 PM,07:39 AM,06:51 PM,-2,-5,0,-5,31,98,84,5.0,1017,0,4,326,23
2020-02-27,7,-2,0.0,10.1,2,2,23,09:50 AM,10:43 PM,07:38 AM,06:52 PM,-6,-2,2,-2,17,42,57,0.1,1022,7,10,250,12
2020-02-28,6,-1,0.0,5.6,1,1,30,10:15 AM,11:41 PM,07:36 AM,06:53 PM,-5,-1,2,-1,19,68,61,0.2,1021,6,10,277,13
2020-02-29,10,-2,0.0,11.2,2,2,38,10:43 AM,No moonset,07:35 AM,06:54 PM,-6,1,4,1,13,5,53,0.0,1024,10,10,202,9
2020-03-01,15,5,0.0,7.1,3,3,44,11:14 AM,12:39 AM,07:33 AM,06:55 PM,6,8,10,8,29,72,78,1.8,1013,15,10,195,18
2020-03-02,12,6,0.0,10.1,2,2,51,11:50 AM,01:40 AM,07:32 AM,06:56 PM,5,9,10,9,14,71,70,9.8,1009,12,10,342,10
2020-03-03,14,6,0.0,11.3,4,4,58,12:32 PM,02:40 AM,07:31 AM,06:57 PM,2,8,10,8,19,17,59,1.6,1009,14,10,283,14
2020-03-04,12,8,0.0,8.6,3,3,65,01:23 PM,03:41 AM,07:29 AM,06:58 PM,1,8,10,8,20,52,54,0.0,1016,12,10,332,13
2020-03-05,14,6,0.0,11.3,4,4,73,02:22 PM,04:38 AM,07:28 AM,06:59 PM,-1,7,9,7,27,40,48,0.0,1019,14,10,265,19
2020-03-06,9,1,0.0,11.6,2,2,80,03:29 PM,05:32 AM,07:26 AM,07:00 PM,-4,1,5,1,27,9,52,0.0,1030,9,10,328,20
2020-03-07,14,3,0.0,10.2,3,3,87,04:41 PM,06:19 AM,07:25 AM,07:01 PM,-2,6,8,6,18,26,48,0.0,1032,14,10,165,13
