NAME,POPESTIMATE2019,State,Latitude,Longitude,date,truth,state
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-04,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-05,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-06,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-07,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-08,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-09,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-10,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-11,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-12,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-13,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-14,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-15,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-16,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-17,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-18,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-19,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-20,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-21,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-22,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-23,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-24,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-25,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-26,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-27,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-28,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-02-29,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-01,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-02,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-03,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-04,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-05,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-06,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-07,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-08,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-09,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-10,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-11,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-12,0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-13,1,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-14,1,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-15,1,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-16,1,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-17,3,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-18,5,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-19,8,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-20,11,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-21,13,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-22,18,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-23,30,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-24,34,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-25,41,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-26,56,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-27,58,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-28,85,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-29,102,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-30,114,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-03-31,119,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-01,132,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-02,143,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-03,157,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-04,171,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-05,185,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-06,190,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-07,213,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-08,226,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-09,235,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-10,246,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-11,257,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-12,272,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-13,277,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-14,285,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-15,293,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-16,300,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-17,309,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-18,314,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-19,319,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-20,321,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-21,329,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-22,335,Alaska
Arizona,7278717,AZ,34.1682185,-111.930907,2020-01-23,0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-01-24,0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-01-25,0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-01-26,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-01-27,1,Arizona
