date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-28,26,12,0.0,12.8,5,5,30,09:43 AM,09:29 PM,05:52 AM,06:31 PM,12,18,19,18,31,33,65,1.1,1018,26,10,91,22
2020-02-29,20,13,0.0,10.6,4,4,38,10:34 AM,10:02 PM,05:53 AM,06:30 PM,10,15,16,15,27,49,68,0.7,1022,20,9,106,21
2020-03-01,23,11,0.0,10.6,4,4,44,11:27 AM,10:39 PM,05:54 AM,06:29 PM,12,16,17,16,15,64,75,12.2,1019,23,9,253,9
2020-03-02,20,13,0.0,9.3,4,4,51,12:22 PM,11:21 PM,05:54 AM,06:29 PM,13,16,16,16,15,68,82,9.1,1017,20,9,318,11
2020-03-03,24,12,0.0,12.7,5,5,58,01:19 PM,No moonset,05:55 AM,06:28 PM,12,17,18,17,16,49,75,4.5,1019,24,9,154,9
2020-03-04,27,12,0.0,12.7,6,6,65,02:16 PM,12:08 AM,05:55 AM,06:27 PM,9,20,20,19,19,8,61,0.0,1021,27,10,96,12
2020-03-05,29,11,0.0,12.7,6,6,73,03:14 PM,01:02 AM,05:56 AM,06:26 PM,9,21,21,21,16,4,58,0.0,1020,29,10,125,11
2020-03-06,27,10,0.0,12.7,6,6,80,04:09 PM,02:01 AM,05:56 AM,06:25 PM,6,20,20,19,25,1,54,0.0,1021,27,10,90,17
2020-03-07,27,11,0.0,12.7,6,6,87,05:01 PM,03:06 AM,05:57 AM,06:24 PM,8,20,20,19,20,7,60,0.0,1021,27,10,52,13
2020-03-08,28,11,0.0,12.7,5,5,95,05:49 PM,04:13 AM,05:57 AM,06:23 PM,5,21,21,20,13,16,47,0.0,1018,28,10,297,9
2020-03-09,28,12,0.0,12.6,6,6,100,06:33 PM,05:21 AM,05:58 AM,06:21 PM,7,22,22,21,18,8,48,0.0,1016,28,10,274,11
2020-03-10,27,12,0.0,12.6,6,6,100,07:15 PM,06:29 AM,05:58 AM,06:20 PM,10,21,21,20,13,7,55,0.0,1014,27,10,293,9
2020-03-11,29,14,0.0,12.6,6,6,84,07:56 PM,07:36 AM,05:59 AM,06:19 PM,11,21,21,21,17,9,53,0.0,1014,29,10,285,11
2020-03-12,27,16,0.0,7.9,5,5,76,08:37 PM,08:42 AM,05:59 AM,06:18 PM,14,22,22,21,16,69,69,14.6,1016,27,9,305,9
2020-03-13,27,15,0.0,11.7,5,5,69,09:20 PM,09:47 AM,06:00 AM,06:17 PM,13,22,22,21,12,57,66,9.5,1016,27,9,276,8
2020-03-14,27,15,0.0,12.2,6,6,62,10:05 PM,10:52 AM,06:00 AM,06:16 PM,10,21,21,21,12,15,52,4.8,1015,27,10,294,8
2020-03-15,29,15,0.0,11.6,7,7,55,10:53 PM,11:55 AM,06:01 AM,06:15 PM,6,22,22,22,21,2,42,0.0,1014,29,10,244,13
2020-03-16,26,14,0.0,10.2,5,5,47,11:45 PM,12:55 PM,06:01 AM,06:14 PM,12,20,20,19,29,45,69,1.1,1017,26,9,94,21
2020-03-17,24,12,0.0,8.8,5,5,40,No moonrise,01:52 PM,06:02 AM,06:13 PM,10,17,18,17,24,41,62,0.2,1020,24,10,225,17
2020-03-18,25,13,0.0,8.8,5,5,33,12:38 AM,02:43 PM,06:02 AM,06:12 PM,12,19,19,19,14,47,65,1.6,1017,25,10,280,11
2020-03-19,28,13,0.0,11.6,6,6,25,01:33 AM,03:30 PM,06:03 AM,06:11 PM,9,21,21,21,16,5,54,0.0,1016,28,10,203,9
2020-03-20,26,14,0.0,11.6,6,6,18,02:27 AM,04:12 PM,06:03 AM,06:10 PM,10,21,21,20,15,11,56,0.0,1016,26,10,291,10
2020-03-21,27,17,0.0,11.6,7,7,11,03:22 AM,04:49 PM,06:04 AM,06:09 PM,10,23,23,23,9,7,52,0.0,1017,27,10,278,6
2020-03-22,25,15,0.0,11.6,6,6,4,04:14 AM,05:24 PM,06:04 AM,06:08 PM,11,22,22,20,14,27,60,0.0,1019,25,10,219,9
2020-03-23,26,14,0.0,10.2,5,5,0,05:06 AM,05:56 PM,06:05 AM,06:07 PM,11,20,20,19,17,42,64,2.4,1019,26,10,262,11
