date_time,tempC,humidity,case,pop,lat,long,stayatHome,pred
2020-03-30,5,82,6498.0,9986857,44.9435598,-86.41580490000003,1,7615.0
2020-03-31,4,89,7615.0,9986857,44.9435598,-86.41580490000003,1,9315.0
2020-04-01,6,86,9315.0,9986857,44.9435598,-86.41580490000003,1,10791.0
2020-04-02,9,72,10791.0,9986857,44.9435598,-86.41580490000003,1,12744.0
2020-04-03,15,62,12744.0,9986857,44.9435598,-86.41580490000003,1,14225.0
2020-04-04,5,87,14225.0,9986857,44.9435598,-86.41580490000003,1,15718.0
2020-04-05,6,73,15718.0,9986857,44.9435598,-86.41580490000003,1,17221.0
2020-04-06,13,76,17221.0,9986857,44.9435598,-86.41580490000003,1,18970.0
2020-04-07,19,89,18970.0,9986857,44.9435598,-86.41580490000003,1,20346.0
2020-04-08,13,90,20346.0,9986857,44.9435598,-86.41580490000003,1,21504.0
2020-04-09,6,64,21504.0,9986857,44.9435598,-86.41580490000003,1,22434.0
2020-04-10,5,61,22434.0,9986857,44.9435598,-86.41580490000003,1,23605.0
2020-04-11,12,64,23605.0,9986857,44.9435598,-86.41580490000003,1,24244.0
2020-04-12,14,88,24244.0,9986857,44.9435598,-86.41580490000003,1,25635.0
2020-04-13,5,70,25635.0,9986857,44.9435598,-86.41580490000003,1,27001.0
2020-04-14,4,49,27001.0,9986857,44.9435598,-86.41580490000003,1,28059.0
2020-04-15,1,64,28059.0,9986857,44.9435598,-86.41580490000003,1,28809.0
2020-04-16,4,47,28809.0,9986857,44.9435598,-86.41580490000003,1,30023.0
2020-04-17,3,88,30023.0,9986857,44.9435598,-86.41580490000003,1,30791.0
2020-04-18,11,74,30791.0,9986857,44.9435598,-86.41580490000003,1,31424.0
2020-04-19,8,75,31424.0,9986857,44.9435598,-86.41580490000003,1,32000.0
2020-04-20,12,65,32000.0,9986857,44.9435598,-86.41580490000003,1,32667.0
2020-04-21,6,55,32667.0,9986857,44.9435598,-86.41580490000003,1,33966.0
