date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-22,8,1,0.0,11.0,2,2,0,07:31 AM,05:43 PM,07:42 AM,06:39 PM,-10,1,4,1,18,1,34,0.0,1025,8,10,257,16
2020-02-23,11,4,0.0,11.0,3,3,0,08:02 AM,06:43 PM,07:40 AM,06:40 PM,-5,5,7,5,14,5,43,0.0,1022,11,10,243,11
2020-02-24,12,4,0.0,10.1,3,3,0,08:29 AM,07:43 PM,07:39 AM,06:41 PM,-1,8,9,8,9,23,51,0.0,1017,12,10,186,7
2020-02-25,7,4,0.0,5.5,2,2,8,08:55 AM,08:41 PM,07:37 AM,06:42 PM,5,6,7,6,9,90,86,8.9,1012,7,7,107,6
2020-02-26,8,4,0.0,5.5,2,2,15,09:19 AM,09:39 PM,07:36 AM,06:43 PM,5,4,7,4,22,99,86,1.7,1011,8,7,92,15
2020-02-27,5,1,0.0,10.1,2,2,23,09:43 AM,10:37 PM,07:34 AM,06:45 PM,-4,-0,5,-0,42,62,58,10.1,1000,5,9,270,33
2020-02-28,4,-1,0.0,11.1,2,2,30,10:07 AM,11:36 PM,07:33 AM,06:46 PM,-12,-4,1,-4,35,36,36,0.0,1011,4,10,255,26
2020-02-29,1,-2,0.0,7.1,1,1,38,10:33 AM,No moonset,07:31 AM,06:47 PM,-13,-6,-0,-6,26,65,38,0.1,1012,1,10,290,21
2020-03-01,7,-2,0.0,11.2,2,2,44,11:03 AM,12:35 AM,07:30 AM,06:48 PM,-9,-2,2,-2,19,32,44,0.0,1020,7,10,296,16
2020-03-02,13,3,0.0,11.2,3,3,51,11:38 AM,01:37 AM,07:28 AM,06:49 PM,-1,6,8,6,25,42,54,0.0,1015,13,10,206,16
2020-03-03,12,4,0.0,5.6,3,3,58,12:19 PM,02:38 AM,07:27 AM,06:50 PM,8,8,10,8,20,91,83,4.2,1005,12,8,182,13
2020-03-04,11,7,0.0,10.1,3,3,65,01:09 PM,03:39 AM,07:25 AM,06:52 PM,-0,6,9,6,31,37,51,5.3,1007,11,10,266,23
2020-03-05,12,3,0.0,11.3,3,3,73,02:07 PM,04:37 AM,07:23 AM,06:53 PM,-3,5,8,5,17,26,48,0.2,1019,12,10,278,14
2020-03-06,9,5,0.0,8.6,2,2,80,03:14 PM,05:30 AM,07:22 AM,06:54 PM,-0,4,7,4,21,54,63,1.8,1011,9,9,77,16
2020-03-07,8,2,1.5,11.4,3,3,87,04:27 PM,06:17 AM,07:20 AM,06:55 PM,-7,0,5,0,25,37,48,1.3,1022,8,9,343,21
2020-03-08,13,3,0.0,11.4,3,3,95,05:44 PM,06:58 AM,07:19 AM,06:56 PM,-5,5,8,5,18,13,39,0.0,1029,13,10,250,14
2020-03-09,18,8,0.0,11.4,4,4,100,07:01 PM,07:35 AM,07:17 AM,06:57 PM,1,11,13,11,24,22,46,0.0,1027,18,10,240,16
2020-03-10,15,11,0.0,5.7,3,3,100,08:18 PM,08:08 AM,07:15 AM,06:58 PM,7,12,14,12,30,71,67,2.0,1018,15,8,222,18
