date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-01,6,2,0.0,5.2,1,1,49,11:52 AM,12:34 AM,07:57 AM,06:00 PM,2,3,3,3,6,93,90,1.4,1013,6,7,215,4
2020-02-02,4,-0,0.0,5.2,1,1,57,12:20 PM,01:35 AM,07:56 AM,06:01 PM,-1,-1,2,-1,12,91,82,0.1,1000,4,7,279,8
2020-02-03,7,-1,0.0,10.0,1,1,64,12:51 PM,02:36 AM,07:55 AM,06:03 PM,-0,0,3,0,17,36,78,0.0,1007,7,10,276,11
2020-02-04,10,3,0.0,6.8,2,2,72,01:29 PM,03:40 AM,07:54 AM,06:04 PM,4,5,6,5,14,64,85,0.0,1009,10,10,204,8
2020-02-05,4,-2,0.0,8.4,1,1,79,02:15 PM,04:44 AM,07:53 AM,06:05 PM,-2,-0,3,-0,16,67,71,9.7,1016,4,9,130,11
2020-02-06,6,1,0.0,5.3,1,1,87,03:10 PM,05:46 AM,07:52 AM,06:06 PM,2,1,3,1,15,100,93,4.9,1007,6,5,60,9
2020-02-07,13,1,0.0,8.4,2,2,95,04:15 PM,06:43 AM,07:51 AM,06:08 PM,3,4,7,4,41,80,84,4.3,988,13,7,202,27
2020-02-08,3,-3,0.0,10.0,1,1,100,05:27 PM,07:35 AM,07:50 AM,06:09 PM,-10,-6,-1,-6,27,36,49,0.0,1018,3,10,267,20
2020-02-09,3,-4,0.0,6.9,1,1,100,06:43 PM,08:18 AM,07:49 AM,06:10 PM,-7,-3,0,-3,15,63,60,0.1,1033,3,10,146,10
2020-02-10,6,-1,0.0,5.3,2,2,83,08:00 PM,08:56 AM,07:48 AM,06:11 PM,3,1,5,1,34,98,87,6.2,1022,6,9,226,21
2020-02-11,6,5,0.0,5.3,2,2,75,09:16 PM,09:30 AM,07:46 AM,06:13 PM,5,5,6,5,9,93,97,17.4,1013,6,6,270,6
