date_time,tempC,humidity,case,pop,lat,long,stayatHome,pred
2020-04-03,15,66,450.0,973764,39.145251,-75.41892059999998,1,593.0
2020-04-04,17,69,593.0,973764,39.145251,-75.41892059999998,1,673.0
2020-04-05,14,82,673.0,973764,39.145251,-75.41892059999998,1,783.0
2020-04-06,17,68,783.0,973764,39.145251,-75.41892059999998,1,928.0
2020-04-07,22,84,928.0,973764,39.145251,-75.41892059999998,1,1116.0
2020-04-08,19,83,1116.0,973764,39.145251,-75.41892059999998,1,1209.0
2020-04-09,9,67,1209.0,973764,39.145251,-75.41892059999998,1,1326.0
2020-04-10,6,66,1326.0,973764,39.145251,-75.41892059999998,1,1479.0
2020-04-11,13,66,1479.0,973764,39.145251,-75.41892059999998,1,1625.0
2020-04-12,13,79,1625.0,973764,39.145251,-75.41892059999998,1,1758.0
2020-04-13,13,80,1758.0,973764,39.145251,-75.41892059999998,1,1926.0
2020-04-14,7,58,1926.0,973764,39.145251,-75.41892059999998,1,2014.0
2020-04-15,9,67,2014.0,973764,39.145251,-75.41892059999998,1,2070.0
2020-04-16,8,56,2070.0,973764,39.145251,-75.41892059999998,1,2317.0
2020-04-17,8,81,2317.0,973764,39.145251,-75.41892059999998,1,2538.0
2020-04-18,11,75,2538.0,973764,39.145251,-75.41892059999998,1,2538.0
2020-04-19,12,80,2538.0,973764,39.145251,-75.41892059999998,1,2745.0
2020-04-20,14,68,2745.0,973764,39.145251,-75.41892059999998,1,2931.0
2020-04-21,7,62,2931.0,973764,39.145251,-75.41892059999998,1,3200.0
