date_time,tempC,humidity,case,pop,lat,long,stayatHome,pred
2020-01-22,0,60,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-01-23,4,62,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-01-24,6,91,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-01-25,2,95,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-01-26,1,94,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-01-27,1,93,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-01-28,2,88,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-01-29,2,81,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-01-30,2,74,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-01-31,1,86,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-01,2,89,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-02,12,76,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-03,12,85,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-04,11,88,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-05,2,78,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-06,-1,96,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-07,-1,86,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-08,1,90,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-09,1,90,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-10,2,95,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-11,4,78,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-12,3,81,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-13,1,94,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-14,-8,84,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-15,0,77,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-16,1,91,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-17,5,82,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-18,6,92,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-19,1,72,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-20,-3,59,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-21,1,49,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-22,6,48,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-23,8,69,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-24,5,93,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-25,5,96,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-26,7,91,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-27,-4,89,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-28,-4,89,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-02-29,-3,88,0.0,1359711,44.00123060000001,-71.57992309999999,0,0.0
2020-03-01,8,79,0.0,1359711,44.00123060000001,-71.57992309999999,0,1.0
2020-03-02,8,93,1.0,1359711,44.00123060000001,-71.57992309999999,0,2.0
2020-03-03,11,81,2.0,1359711,44.00123060000001,-71.57992309999999,0,2.0
2020-03-04,7,72,2.0,1359711,44.00123060000001,-71.57992309999999,0,2.0
2020-03-05,10,63,2.0,1359711,44.00123060000001,-71.57992309999999,0,2.0
2020-03-06,3,86,2.0,1359711,44.00123060000001,-71.57992309999999,0,2.0
2020-03-07,7,64,2.0,1359711,44.00123060000001,-71.57992309999999,0,4.0
2020-03-08,13,62,4.0,1359711,44.00123060000001,-71.57992309999999,0,4.0
2020-03-09,15,70,4.0,1359711,44.00123060000001,-71.57992309999999,0,4.0
2020-03-10,12,84,4.0,1359711,44.00123060000001,-71.57992309999999,0,5.0
2020-03-11,11,79,5.0,1359711,44.00123060000001,-71.57992309999999,0,6.0
2020-03-12,14,83,6.0,1359711,44.00123060000001,-71.57992309999999,0,6.0
2020-03-13,7,66,6.0,1359711,44.00123060000001,-71.57992309999999,0,7.0
2020-03-14,6,65,7.0,1359711,44.00123060000001,-71.57992309999999,0,7.0
2020-03-15,5,81,7.0,1359711,44.00123060000001,-71.57992309999999,0,17.0
2020-03-16,8,75,17.0,1359711,44.00123060000001,-71.57992309999999,0,26.0
2020-03-17,10,76,26.0,1359711,44.00123060000001,-71.57992309999999,0,37.0
2020-03-18,8,88,37.0,1359711,44.00123060000001,-71.57992309999999,0,42.0
2020-03-19,15,94,42.0,1359711,44.00123060000001,-71.57992309999999,0,53.0
2020-03-20,18,80,53.0,1359711,44.00123060000001,-71.57992309999999,0,61.0
2020-03-21,4,68,61.0,1359711,44.00123060000001,-71.57992309999999,0,73.0
2020-03-22,6,69,73.0,1359711,44.00123060000001,-71.57992309999999,0,101.0
2020-03-23,6,90,101.0,1359711,44.00123060000001,-71.57992309999999,0,101.0
2020-03-24,11,80,101.0,1359711,44.00123060000001,-71.57992309999999,0,108.0
2020-03-25,15,72,108.0,1359711,44.00123060000001,-71.57992309999999,0,137.0
2020-03-26,17,82,137.0,1359711,44.00123060000001,-71.57992309999999,0,158.0
